project,canonical_id,source,cwe,publish_at,cve_id,adv_id,intro_time_verdict,vuln_exists_at_intro_version,manual_review_needed,architecture_type,architecture_confidence,classification_type,primary_module,secondary_modules,category,category_name,module_from_step2_primary,module_from_step2_secondary,module_from_step2_classification_type,input_type,input_subtype,mechanism_type,mechanism_subtype,requires_ai_function,ai_native_subtype,cross_agent,difficulty,confidence,overall_confidence,manual_review_reason,fail_code,fail_reason
openclaw_openclaw,CVE-2026-44994,cves,CWE-862,2026-05-11T18:16:39.250,CVE-2026-44994,,correct,yes,no,ai_api_gateway,medium,matched_existing_module,authorization,"rest_api, config_loader",A,传统类型漏洞,authorization,"rest_api, config_loader",matched_existing_module,user_input,http_request,auth_bypass,missing_authorization,no,none,no,easy,high,,,,
openclaw_openclaw,CVE-2026-44995,cves,CWE-829,2026-05-11T18:16:39.387,CVE-2026-44995,,correct,yes,no,plugin_based_ai_extension,high,matched_existing_module,mcp_client,"plugin_loader, tool_registry",A,传统类型漏洞,mcp_client,"plugin_loader, tool_registry",matched_existing_module,file_input,json_configuration,injection,process_environment_injection,no,none,no,medium,high,,,,
openclaw_openclaw,CVE-2026-44996,cves,CWE-22,2026-05-11T18:16:39.530,CVE-2026-44996,,correct,yes,no,ai_api_gateway,medium,matched_existing_module,multimodal_message,input_validation,B,AI功能实现+传统方式,multimodal_message,input_validation,matched_existing_module,model_output,media_tag_in_response,injection,path_traversal,yes,direct_prompt_injection,no,medium,medium,,,,
openclaw_openclaw,CVE-2026-44997,cves,CWE-266,2026-05-11T18:16:39.670,CVE-2026-44997,,correct,yes,no,agent_runtime_platform,medium,matched_existing_module,agent_orchestration,"tool_execution, authorization",B,AI功能实现+传统方式,agent_orchestration,"tool_execution, authorization",matched_existing_module,user_input,text_prompt,auth_bypass,missing_authorization_check,no,none,yes,easy,high,,,,
openclaw_openclaw,CVE-2026-44998,cves,CWE-863,2026-05-11T18:16:39.817,CVE-2026-44998,,correct,yes,no,agent_runtime_platform,high,matched_existing_module,authorization,"tool_registry,mcp_client,execution_runtime",A,传统类型漏洞,authorization,"tool_registry,mcp_client,execution_runtime",matched_existing_module,api_input,mcp_tool_list,auth_bypass,missing_authorization_on_tool_merge,no,none,no,medium,high,,,,
openclaw_openclaw,CVE-2026-44999,cves,CWE-345,2026-05-11T18:16:39.950,CVE-2026-44999,,correct,yes,no,agent_runtime_platform,medium,matched_existing_module,message_pipeline,"agent_scheduler, webhook_system, agent_memory",C,AI场景新漏洞模式,message_pipeline,"agent_scheduler, webhook_system, agent_memory",matched_existing_module,api_input,webhook_json,logic_flaw,inadequate_trust_labeling,yes,direct_prompt_injection,no,easy,high,,,,
openclaw_openclaw,CVE-2026-45000,cves,CWE-918,2026-05-11T18:16:40.087,CVE-2026-45000,,correct,yes,no,plugin_based_ai_extension,medium,matched_existing_module,input_validation,"rest_api, tool_execution",A,传统类型漏洞,input_validation,"rest_api, tool_execution",matched_existing_module,api_input,url,server_side_request_forgery,insufficient_validation,no,none,no,medium,high,,,,
openclaw_openclaw,CVE-2026-45001,cves,CWE-862,2026-05-11T18:16:40.237,CVE-2026-45001,,correct,yes,no,agent_runtime_platform,medium,matched_existing_module,tool_execution,"authorization,config_loader",C,AI场景新漏洞模式,tool_execution,"authorization,config_loader",matched_existing_module,model_output,prompt_injection,auth_bypass,missing_function_level_authorization,yes,direct_prompt_injection,no,easy,medium,,,,
openclaw_openclaw,CVE-2026-45002,cves,CWE-863,2026-05-11T18:16:40.383,CVE-2026-45002,,correct,yes,no,ai_api_gateway,medium,matched_existing_module,authorization,"webhook_system, input_validation",A,传统类型漏洞,authorization,"webhook_system, input_validation",matched_existing_module,api_input,webhook_json_payload,auth_bypass,mapping_based_session_key_injection,no,none,no,easy,high,,,,
openclaw_openclaw,CVE-2026-45003,cves,CWE-441,2026-05-11T18:16:40.523,CVE-2026-45003,,correct,yes,no,plugin_based_ai_extension,medium,matched_existing_module,config_loader,plugin_loader,A,传统类型漏洞,config_loader,plugin_loader,matched_existing_module,file_input,dotenv_file,logic_flaw,ssrf,no,none,no,medium,high,,,,
openclaw_openclaw,CVE-2026-45004,cves,CWE-427,2026-05-11T18:16:40.673,CVE-2026-45004,,correct,yes,no,plugin_based_ai_extension,medium,matched_existing_module,plugin_loader,"llm_provider_abstraction, agent_core",A,传统类型漏洞,plugin_loader,"llm_provider_abstraction, agent_core",matched_existing_module,file_input,filesystem,logic_flaw,uncontrolled_search_path,no,none,no,medium,high,,,,
openclaw_openclaw,CVE-2026-45005,cves,CWE-672,2026-05-11T18:16:40.813,CVE-2026-45005,,correct,yes,no,plugin_based_ai_extension,medium,matched_existing_module,webhook_system,"authentication, config_loader",A,传统类型漏洞,webhook_system,"authentication, config_loader",matched_existing_module,api_input,http_header_webhook_secret,auth_bypass,credential_caching_no_invalidation,no,none,no,medium,high,,,,
openclaw_openclaw,CVE-2026-45006,cves,CWE-184,2026-05-11T18:16:40.980,CVE-2026-45006,,correct,yes,no,agent_runtime_platform,medium,uncertain_existing_module,authorization,"tool_execution, config_loader",B,AI功能实现+传统方式,authorization,"tool_execution, config_loader",uncertain_existing_module,model_output,tool_invocation_payload,auth_bypass,incomplete_denylist,yes,unknown,no,medium,medium,,,,
openclaw_openclaw,CVE-2026-6011,cves,CWE-918,2026-04-10T05:16:06.757,CVE-2026-6011,,correct,yes,no,ai_agent_framework,medium,matched_existing_module,tool_execution,input_validation,A,传统类型漏洞,tool_execution,input_validation,matched_existing_module,user_input,url,logic_flaw,ssrf,no,none,no,none (false positive),medium,,,,
openclaw_openclaw,CVE-2026-8305,cves,CWE-287,2026-05-11T18:16:44.800,CVE-2026-8305,,correct,yes,no,plugin_based_ai_extension,medium,matched_existing_module,authentication,"webhook_system,plugin_loader",A,传统类型漏洞,authentication,"webhook_system,plugin_loader",matched_existing_module,api_input,http_request,auth_bypass,loopback_trust_bypass,no,none,no,easy,high,,,,
openclaw_openclaw,GHSA-25gx-x37c-7pph,security_advisories,CWE-306,2026-02-21T18:16:08Z,,GHSA-25gx-x37c-7pph,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-25pw-4h6w-qwvm,security_advisories,CWE-863,2026-02-26T22:40:33Z,,GHSA-25pw-4h6w-qwvm,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-25wv-8phj-8p7r,security_advisories,,2026-04-08T05:33:47Z,,GHSA-25wv-8phj-8p7r,correct,yes,no,llm_application_platform,high,uncertain_existing_module,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,uncertain_existing_module,unknown,unknown,unknown,unknown,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-2767-2q9v-9326,security_advisories,CWE-918,2026-04-16T15:19:29Z,,GHSA-2767-2q9v-9326,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,easy,insufficient_evidence,,,,
openclaw_openclaw,GHSA-27cr-4p5m-74rj,security_advisories,"CWE-22,CWE-180",2026-02-25T04:37:39Z,,GHSA-27cr-4p5m-74rj,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,input_validation,insufficient_evidence,A,传统类型漏洞,input_validation,insufficient_evidence,uncertain_existing_module,user_input,file_path,injection,path_traversal,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-2858-xg23-26fp,security_advisories,CWE-918,2026-03-03T04:14:15Z,,GHSA-2858-xg23-26fp,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-2ch6-x3g4-7759,security_advisories,CWE-639,2026-02-24T05:27:15Z,,GHSA-2ch6-x3g4-7759,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,easy,low,,,,
openclaw_openclaw,GHSA-2cq5-mf3v-mx44,security_advisories,CWE-863,2026-04-16T15:19:09Z,,GHSA-2cq5-mf3v-mx44,correct,yes,no,insufficient_evidence,low,matched_existing_module,authorization,"authentication, rest_api",A,传统类型漏洞,authorization,"authentication, rest_api",matched_existing_module,api_input,insufficient_evidence,auth_bypass,insufficient_evidence,no,none,no,easy,high,,,,
openclaw_openclaw,GHSA-2f7j-rp58-mr42,security_advisories,CWE-200,2026-04-02T19:21:40Z,,GHSA-2f7j-rp58-mr42,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,easy,low,,,,
openclaw_openclaw,GHSA-2fgq-7j6h-9rm4,security_advisories,"CWE-15,CWE-78",2026-02-23T00:52:07Z,,GHSA-2fgq-7j6h-9rm4,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-2gvc-4f3c-2855,security_advisories,,2026-04-16T23:40:32Z,,GHSA-2gvc-4f3c-2855,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,low,,,,
openclaw_openclaw,GHSA-2hh7-c75g-qj2r,security_advisories,CWE-918,2026-04-23T16:32:01Z,,GHSA-2hh7-c75g-qj2r,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,tool_execution,insufficient_evidence,A,传统类型漏洞,tool_execution,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,low,,,,
openclaw_openclaw,GHSA-2hm8-rqrm-xfjq,security_advisories,"CWE-269,CWE-863",2026-02-21T10:34:15Z,,GHSA-2hm8-rqrm-xfjq,correct,yes,no,plugin_based_ai_extension,low,uncertain_existing_module,authorization,"authentication, plugin_registry, chat_session",A,传统类型漏洞,authorization,"authentication, plugin_registry, chat_session",uncertain_existing_module,insufficient_evidence,insufficient_evidence,auth_bypass,insufficient_evidence,no,none,uncertain,easy,low,,,,
openclaw_openclaw,GHSA-2j9j-gf59-p4p5,security_advisories,,2026-02-24T05:27:20Z,,GHSA-2j9j-gf59-p4p5,correct,yes,no,llm_application_platform,medium,matched_existing_module,webhook_system,input_validation,A,传统类型漏洞,webhook_system,input_validation,matched_existing_module,api_input,webhook_callback,auth_bypass,missing_signature_verification,no,none,no,easy,high,,,,
openclaw_openclaw,GHSA-2mc2-g238-722j,security_advisories,"CWE-78,CWE-295",2026-02-21T10:34:10Z,,GHSA-2mc2-g238-722j,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,uncertain_existing_module,user_input,direct,injection,command_injection,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-2pr2-hcv6-7gwv,security_advisories,,2026-03-29T03:06:35Z,,GHSA-2pr2-hcv6-7gwv,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-2qrv-rc5x-2g2h,security_advisories,CWE-829,2026-04-02T19:21:30Z,,GHSA-2qrv-rc5x-2g2h,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-2rgf-hm63-5qph,security_advisories,"CWE-345,CWE-807",2026-02-21T18:16:06Z,,GHSA-2rgf-hm63-5qph,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,authentication,insufficient_evidence,A,传统类型漏洞,authentication,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-2rqg-gjgv-84jm,security_advisories,CWE-668,2026-03-13T04:34:38Z,,GHSA-2rqg-gjgv-84jm,correct,yes,no,llm_application_platform,low,uncertain_existing_module,document_ingestion,"rest_api, knowledge_base_management",A,传统类型漏洞,document_ingestion,"rest_api, knowledge_base_management",uncertain_existing_module,uncertain,insufficient_evidence,auth_bypass,insufficient_evidence,no,none,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-2w79-r9g8-wmcr,security_advisories,"CWE-400,CWE-770",2026-03-31T21:45:30Z,,GHSA-2w79-r9g8-wmcr,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,insufficient_evidence,low,,,,
openclaw_openclaw,GHSA-2ww6-868g-2c56,security_advisories,CWE-79,2026-02-24T05:27:22Z,,GHSA-2ww6-868g-2c56,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-2x4x-cc5g-qmmg,security_advisories,,2026-03-29T03:06:32Z,,GHSA-2x4x-cc5g-qmmg,correct,yes,no,ai_agent_framework,medium,uncertain_existing_module,agent_core,"tool_registry, tool_execution, llm_provider_abstraction, agent_memory, prompt_management, chat_session, rest_api, config_loader, logging_system",INSUFFICIENT_EVIDENCE,insufficient_evidence,agent_core,"tool_registry, tool_execution, llm_provider_abstraction, agent_memory, prompt_management, chat_session, rest_api, config_loader, logging_system",uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,low,,,,
